0,0.000740741,28.354,0.478740151
0,0.023580247,29.043,0.478740151
0,0.023580247,29.043,0.495029784
1,0.023950617,25.566,0.497744723
0,0.002345679,26.287,0.47249788
0,0,28.977,0.453562748
0,0.000740741,32.257,0.453583578
0,0,36.177,0.453611353
0,0.001728395,29.214,0.453611353
0,0.000864198,34.051,0.452639252
0,0.069753086,26.301,0.452639252
2,0,33.942,0.498716827
0,0,31.884,0.498716827
0,1.528024691,20.403,0.478858198
0,0.103580247,32.337,0.470914746
0,0.010123457,34.821,0.484982432
1,2.309382716,33.749,0.520151645
2,0.195185185,31.636,0.5274316
1,0.07,29.138,0.585671237
1,0.39962963,28.195,0.585671237
0,0.584938272,27.252,0.553996954
1,1.712345679,26.309,0.547662097
0,1.265308642,25.943,0.49170798
5,0.034197531,25.576,0.407776803
1,0.889012346,26.282,0.425843989
1,0,26.988,0.534247105
10,0.633333333,18.681,0.534247105
0,0.027037037,22.008,0.469262174
0,0.131604938,22.461,0.469262174
2,0.097777778,22.913,0.552418447
0,0.022716049,23.366,0.614785653
5,0.566296296,23.216,0.559730035
0,0.566296296,23.216,0.486322546
2,1.017283951,24.659,0.486322546
2,0.298518519,22.126,0.589268006
4,1.102345679,26.364,0.589268006
0,0.092345679,27.478,0.606974127
2,0.186790123,29.099,0.606974127
1,0.178765432,28.594,0.614056575
0,0.040246914,30.337,0.614056575
1,0,28.284,0.614056575
0,0,29.83,0.705336837
0.33333,0,32.129,0.705336837
0.66667,0.00037037,25.959,0.637428657
1,0,26.7,0.626110627
2,0,24.712,0.60258579
2,0,33.014,0.584942161
2,0.258518519,27.405,0.575943286
0,0,30.533,0.52195003
26,0.000740741,28.725,0.52195003
0,0,32.376,0.50600758
0,0,27.693,0.50600758
